idJoueur , FirstName , LastName , dob ,idCountry, idPosition
6635,Chadwick,Weber,1994-04-08,42,3
6636,Tyrell,Okuneva,2004-11-01,42,2
6637,Darla,Ryan,1989-06-09,42,4
6638,Merlene,Mayert,1998-05-07,42,5
6639,Karl,Armstrong,1998-11-29,42,5
6640,Gilma,Thompson,1999-06-07,42,6
6641,Anna,Runolfsson,2001-04-15,42,5
6642,Romelia,Shields,1990-06-03,42,4
6643,Mason,Swift,2002-02-08,42,3
6644,Kai,Bins,1992-01-24,42,3
6645,Lupe,Gislason,1990-09-06,42,1
6646,Allen,Mitchell,2000-09-21,42,2
6647,Keira,Kiehn,1989-05-05,42,4
6648,Alvina,Walker,1983-05-30,42,2
6649,Margarito,Legros,1990-12-10,42,3
6650,Vaughn,Wisozk,1986-01-30,42,2
6651,Chandra,Watsica,2001-04-22,42,3
6652,Tangela,Wilkinson,1993-06-02,42,5
6653,Lenore,Emard,2001-09-22,42,2
6654,Charlyn,Oberbrunner,1998-05-25,42,6
6655,Kristopher,Hintz,2006-11-10,42,4
6656,Duane,Bahringer,1988-11-10,42,4
6657,Elissa,Bauch,1983-07-05,42,4
6658,Wilbur,McKenzie,1987-11-19,42,1
6659,Cathie,Von,2008-04-25,42,3
6660,Daryl,Kshlerin,2002-04-24,42,5
6661,Aleta,Corkery,1989-09-28,42,3
6662,Murray,Kozey,2002-06-08,42,2
6663,Vivan,Dickinson,2003-04-30,42,2
6664,Blaine,Reynolds,1999-10-12,42,3
6665,Eleanora,Lakin,1986-08-21,42,3
6666,Jerlene,Ward,2001-12-07,42,3
6667,Reginald,Ullrich,1989-11-16,42,4
6668,Dee,Kilback,1988-05-04,42,2
6669,Joaquin,Langosh,1990-02-21,42,1
6670,Jesenia,Stark,1991-10-10,42,5
6671,Kimberly,Russel,1989-03-21,42,5
6672,Angelia,Bednar,1985-10-29,42,2
6673,Nicolle,Krajcik,2005-11-15,42,1
6674,Stephane,Crist,2005-05-12,42,3
6675,Kip,Gottlieb,2005-11-20,42,4
6676,Arianna,Gutkowski,2000-07-21,42,3
6677,Danette,Fisher,1987-10-31,42,4
6678,Evangeline,Johnson,1987-06-23,42,6
6679,Dewitt,Hagenes,2001-11-15,42,2
6680,Ji,Wyman,1985-03-20,42,1
6681,Ronald,Harris,2001-10-10,42,6
6682,Ethan,Swift,1999-05-09,42,5
6683,Alyssa,Mertz,1992-09-05,42,4
6684,Zofia,Gottlieb,1986-11-15,42,1
6685,Florencia,Wolff,1985-12-04,42,4
6686,Clifton,Murphy,2006-10-03,42,2
6687,Nella,Legros,1983-01-12,42,4
6688,Colleen,Tromp,1993-12-22,42,4
6689,Hilario,Roberts,1987-02-26,42,6
6690,Shayne,Kuhic,1989-04-13,42,4
6691,Cary,Deckow,1988-04-12,42,5
6692,Devon,Jast,1987-03-03,42,5
6693,Terrell,Weimann,2002-09-13,42,5
6694,Dan,Pouros,2005-07-13,42,1
6695,Rodger,Christiansen,2007-03-27,42,5
6696,Bell,Klocko,1996-08-29,42,5
6697,Larry,Predovic,2003-02-09,42,6
6698,Mattie,Dare,2002-08-03,42,1
6699,Rickie,Pouros,2004-10-03,42,1
6700,Tora,Terry,1994-09-15,42,1
6701,Patti,Heller,2007-12-13,42,2
6702,Fritz,Bosco,2000-07-29,42,2
6703,Drew,Waelchi,2001-09-19,42,1
6704,Shad,Goyette,1994-05-20,42,4
6705,Carmine,Miller,2002-08-12,42,2
6706,Deon,Grant,1997-04-30,42,6
6707,Magdalena,Lang,1999-08-28,42,3
6708,Elmer,Abshire,2001-02-06,42,4
6709,Karisa,Purdy,1993-07-03,42,1
6710,Millard,Kuphal,2005-01-27,42,1
6711,Basil,Schimmel,1984-06-02,42,4
6712,Epifania,O'Keefe,1996-12-29,42,2
6713,Dung,Lindgren,1999-02-16,42,5
6714,Jimmy,Little,1996-04-10,42,5
6715,Brock,Emard,1986-08-22,42,4
6716,Emanuel,Upton,1999-01-18,42,2
6717,Noma,Corkery,1989-08-07,42,5
6718,Ammie,Turcotte,1986-04-27,42,5
6719,Sarai,Von,1987-11-10,42,6
6720,Lin,Davis,1993-07-05,42,4
6721,Dinah,Waelchi,1995-07-31,43,3
6722,Nichole,Wolf,1985-11-29,43,2
6723,Pura,Kuvalis,1986-02-02,43,3
6724,Esther,Welch,2008-11-02,43,3
6725,Carol,Steuber,2006-01-03,43,1
6726,Jerrod,O'Keefe,2007-05-23,43,4
6727,Cole,Jacobi,1995-05-14,43,3
6728,Cody,Ledner,1995-03-25,43,5
6729,Shala,Hilpert,1983-10-09,43,3
6730,Malia,Kautzer,1998-07-30,43,5
6731,Kelley,Little,1992-04-01,43,5
6732,Aubrey,Murazik,1986-12-03,43,2
6733,Wilburn,Christiansen,1993-05-28,43,3
6734,Wynell,Parisian,1991-09-06,43,3
6735,Reyna,Padberg,2000-11-18,43,6
6736,Rick,Hoeger,1991-06-02,43,3
6737,Winford,Hilpert,1983-12-29,43,5
6738,Laurence,Ziemann,2002-06-29,43,3
6739,Edgar,Haag,2008-11-07,43,4
6740,Hoyt,Kunde,1993-01-23,43,2
6741,Deshawn,Yundt,1985-08-16,43,1
6742,Buck,Kihn,2001-08-30,43,4
6743,Candy,Kohler,1995-09-18,43,2
6744,Mitch,Littel,1993-01-30,43,2
6745,Elliott,Weimann,1983-04-10,43,5
6746,Millard,Yost,1986-06-10,43,5
6747,Eufemia,Turner,2003-08-03,43,3
6748,Billie,Williamson,2002-10-07,43,5
6749,Raven,Kris,1993-11-22,43,3
6750,In,Schimmel,2000-06-08,43,5
6751,Erwin,Witting,1995-08-25,43,2
6752,Summer,Hodkiewicz,1983-06-30,43,5
6753,Ignacia,Schoen,1988-04-09,43,1
6754,Curtis,Veum,1995-02-27,43,3
6755,Shirley,Weimann,2001-04-30,43,6
6756,Shirleen,Schmidt,2004-07-18,43,3
6757,Ahmed,Shanahan,2008-08-24,43,3
6758,Jimmy,Kunze,1998-04-10,43,6
6759,Omar,Muller,1988-10-07,43,3
6760,Leif,Hills,1984-06-17,43,2
6761,Amado,Pacocha,1989-09-12,43,1
6762,Grisel,Schiller,1992-05-05,43,3
6763,Ashleigh,Abshire,1988-01-11,43,4
6764,Clay,Wolff,2001-06-29,43,2
6765,Billie,Halvorson,2006-04-02,43,2
6766,Edwardo,Streich,2008-02-21,43,3
6767,Christal,Larson,1997-01-10,43,2
6768,Fritz,Bogan,1989-01-31,43,5
6769,Cynthia,Batz,2000-06-02,43,2
6770,Elodia,Herman,1987-05-29,43,2
6771,Belia,Kirlin,2004-04-20,43,6
6772,Lavern,Armstrong,1993-06-19,43,4
6773,Ngoc,Wiegand,1994-04-28,43,2
6774,Julian,Franecki,1993-07-22,43,4
6775,Dahlia,Fisher,1983-11-20,43,1
6776,Tifany,Gerlach,2002-06-25,43,2
6777,Rutha,Funk,1983-07-17,43,2
6778,Monty,Metz,1985-07-31,43,2
6779,Robyn,Armstrong,1992-03-31,43,4
6780,Frank,Rath,1991-06-03,43,4
6781,Alda,Hintz,1986-05-16,43,4
6782,Leroy,Feil,1986-12-20,43,6
6783,Johana,Kohler,2003-12-19,43,5
6784,Darcey,Gottlieb,1991-03-12,43,5
6785,Karl,Schamberger,2007-05-22,43,3
6786,Major,Klocko,1999-11-18,43,1
6787,Adeline,Becker,1985-02-23,43,4
6788,Werner,Russel,1994-04-11,43,2
6789,Kristy,Schneider,2006-08-08,43,4
6790,Ronald,Beer,2004-12-27,43,2
6791,Bert,Davis,1991-01-16,43,3
6792,Chong,Cole,1993-07-23,43,6
6793,Veronica,Carroll,1988-05-08,43,3
6794,Kyla,Kirlin,1989-08-05,43,3
6795,Randy,Williamson,1991-08-06,43,3
6796,Darnell,Schuster,1995-01-25,43,2
6797,Danny,Spinka,2001-06-08,43,2
6798,Wava,Ruecker,2007-11-27,43,2
6799,Jerry,Stokes,1988-12-13,43,4
6800,Evan,Ruecker,2002-01-12,43,4
6801,Jere,Feeney,1984-02-12,43,5
6802,Donnie,Cassin,1986-08-25,43,1
6803,Eusebio,Farrell,2002-12-11,43,6
6804,Wade,King,2006-12-13,43,6
6805,Lennie,Ernser,2007-07-22,43,6
6806,Dwight,Shields,2000-10-16,43,1
6807,Clarinda,Koch,2008-05-23,43,1
6808,Daryl,Miller,1985-11-16,43,2
6809,Duncan,Bogisich,2006-08-28,43,3
6810,Darren,Keebler,1997-07-15,43,2
6811,Major,Schowalter,1997-03-16,43,5
6812,Giovanni,Moen,2006-12-13,43,4
6813,Stacey,Zieme,2000-02-05,43,4
6814,Emmie,Schuppe,2005-09-10,43,5
6815,Gertude,Durgan,1992-04-15,43,3
6816,Lonny,Volkman,1988-12-08,43,2
6817,Carlo,D'Amore,1987-08-13,43,2
6818,Joselyn,Stanton,2005-04-12,43,2
6819,Julissa,Rowe,1983-07-02,43,5
6820,Kip,Ernser,2006-01-26,43,5
6821,Reynaldo,Willms,2007-10-22,43,5
6822,Russel,Daugherty,1991-08-03,43,4
6823,Alfred,Tillman,1995-11-02,43,4
6824,Cara,Satterfield,2001-06-19,43,3
6825,Renay,Runolfsdottir,2002-08-08,43,3
6826,Stacy,Schmitt,1991-01-16,43,5
6827,Pamula,Schroeder,1989-09-22,43,2
6828,Joi,Cartwright,1999-11-29,43,5
6829,Leslee,Leuschke,1988-05-17,43,1
6830,Delsie,Koch,1990-10-27,43,1
6831,Philip,Mayert,2002-08-31,43,4
6832,Sindy,Shanahan,1990-03-22,43,4
6833,Norah,Beahan,1984-05-24,43,2
6834,Weston,Grady,2006-10-11,43,6
6835,Bob,Nienow,1985-05-07,43,5
6836,Kimber,Turner,1989-05-10,43,2
6837,Deshawn,Kilback,1999-07-22,43,2
6838,Brian,Kerluke,1987-06-11,43,4
6839,Elois,Schaefer,2006-11-15,43,5
6840,Ryan,Sanford,1998-06-24,43,3
6841,Millard,Paucek,1987-04-09,43,6
6842,Annabelle,Greenfelder,2003-07-27,43,2
6843,Leonore,O'Keefe,1986-07-31,43,5
6844,James,Rempel,1996-07-15,43,5
6845,Willian,Rolfson,1983-07-14,43,2
6846,Sebastian,Gottlieb,1984-09-15,43,3
6847,Chas,Kozey,2002-09-13,43,4
6848,Dortha,Rogahn,1995-07-03,43,2
6849,Brice,Muller,2002-02-26,43,3
6850,Ferdinand,Gislason,1996-02-02,43,4
6851,Lanny,D'Amore,1998-12-09,43,3
6852,Megan,Becker,1999-07-07,43,2
6853,Eddie,Davis,1983-03-10,43,2
6854,Domenic,Boyer,1984-08-21,43,2
6855,Vania,Klocko,2007-11-29,43,5
6856,Sherril,Torp,2004-02-20,43,3
6857,Barrett,Bednar,1995-11-19,43,2
6858,Reyes,Kautzer,2007-04-15,43,2
6859,Jon,Block,1995-01-26,43,2
6860,Leon,Kozey,2005-11-23,43,2
6861,Roderick,Rutherford,2004-01-16,43,4
6862,Ula,Hermiston,1994-07-04,43,2
6863,Roger,Balistreri,1997-02-01,43,3
6864,Carmine,Parker,1986-04-18,43,2
6865,Delila,King,1986-11-22,43,1
6866,Cleopatra,Roob,1995-11-14,43,4
6867,Orlando,Daniel,1988-12-06,43,5
6868,Deirdre,Purdy,1988-05-19,43,4
6869,Ashlea,Erdman,1997-07-16,43,5
6870,Virgil,Ryan,1989-12-22,43,1
6871,Aurelio,Kozey,1988-02-26,43,5
6872,Young,Heller,1990-12-05,43,5
6873,Marti,Weber,1987-01-15,43,3
6874,Barton,Bauch,1994-04-18,43,2
6875,Brandon,Frami,1983-03-10,43,4
6876,Rey,Cassin,1991-10-24,43,3
6877,Kristin,Lebsack,2008-03-10,43,3
6878,Oliver,Stiedemann,1989-05-26,43,3
6879,Edgardo,Mayert,1989-11-18,43,3
6880,Miesha,Dare,1983-06-07,43,3
6881,Latoria,Runte,1987-11-21,44,5
6882,Lorita,Hettinger,1986-09-30,44,4
6883,Otis,Runolfsson,1989-09-19,44,2
6884,Willard,Lehner,1992-04-19,44,1
6885,Mirtha,Klein,1983-03-21,44,4
6886,Gregg,Mosciski,2001-12-25,44,5
6887,Elenora,Grady,2006-10-04,44,5
6888,Bennie,Robel,1996-07-02,44,5
6889,Ayako,Bogan,2003-11-29,44,4
6890,Gordon,Effertz,1990-09-18,44,3
6891,Burt,Volkman,1999-05-14,44,4
6892,Louetta,Wuckert,2006-05-31,44,3
6893,Rudolph,Hartmann,1991-02-26,44,2
6894,Benedict,Brown,1988-12-22,44,3
6895,Ariane,Murphy,1998-04-29,44,5
6896,Margarito,Fay,1996-04-17,44,4
6897,Majorie,Mann,2001-03-10,44,5
6898,Dominga,Dare,1987-08-07,44,3
6899,Ty,Bechtelar,2008-06-21,44,1
6900,Micah,Sawayn,1986-08-22,44,3
6901,Johnie,Rowe,2008-09-08,44,1
6902,Elton,Hamill,1993-01-14,44,1
6903,Pat,O'Hara,1990-12-03,44,1
6904,Willard,Considine,1989-09-10,44,2
6905,Fredric,Johnson,2007-07-10,44,4
6906,Jewel,Koepp,1992-02-28,44,4
6907,Rodolfo,Goldner,2003-07-23,44,3
6908,Meagan,Shanahan,2008-12-17,44,5
6909,Carol,Doyle,2000-05-24,44,4
6910,Johanne,Kshlerin,1991-01-29,44,6
6911,Clair,Gerhold,2006-12-11,44,3
6912,Everette,Volkman,1997-10-23,44,2
6913,Lashon,Lebsack,1987-05-26,44,6
6914,Jeff,Wisozk,1983-05-07,44,4
6915,Jadwiga,Abshire,1994-07-25,44,5
6916,Lionel,Waelchi,2001-04-17,44,1
6917,Trang,Flatley,1995-01-19,44,3
6918,Eloisa,O'Kon,1988-12-05,44,1
6919,Victor,Zieme,1999-03-17,44,1
6920,Bob,Marvin,1992-07-05,44,1
6921,Shaquana,Torphy,1998-06-12,44,2
6922,Marcelina,Shanahan,2008-01-04,44,1
6923,Tamera,Effertz,2004-05-09,44,2
6924,Edmond,Luettgen,1994-01-17,44,4
6925,Jesse,Boehm,2001-12-16,44,2
6926,Libby,Schuster,1991-10-11,44,4
6927,Elsie,Koss,2003-04-29,44,2
6928,Devon,Deckow,1994-02-01,44,2
6929,Johnny,McDermott,2003-08-30,44,3
6930,Ryan,Smith,1991-05-31,44,6
6931,Jamison,Harvey,1994-03-24,44,3
6932,Hassan,Effertz,2000-03-29,44,4
6933,Terrence,Hodkiewicz,2005-07-07,44,2
6934,Gilbert,Aufderhar,2005-03-21,44,3
6935,Jay,DuBuque,2005-08-04,44,5
6936,Krissy,Hessel,1998-08-22,44,5
6937,Judi,Reichert,1999-10-02,44,2
6938,Mozella,Little,1991-05-23,44,2
6939,Nicol,Ryan,2007-09-20,44,2
6940,Odilia,Orn,1985-04-29,44,4
6941,Kim,Howe,1994-04-08,44,4
6942,Wava,McCullough,2007-02-07,44,3
6943,Britany,Schmidt,1999-08-23,44,3
6944,Dalton,Kassulke,2002-02-06,44,1
6945,Gene,Anderson,1985-07-04,44,5
6946,Dong,Flatley,1985-11-21,44,4
6947,Nan,Moore,1992-06-16,44,5
6948,Samantha,Schoen,1997-11-02,44,5
6949,Aubrey,Schiller,1983-01-16,44,4
6950,Stewart,Dietrich,1999-03-18,44,3
6951,Gia,Ward,2008-06-17,44,1
6952,Tran,Legros,2000-10-11,44,4
6953,Jess,Pollich,1990-06-28,44,3
6954,Lourdes,Wintheiser,1989-01-11,44,2
6955,Rafael,Rogahn,1987-02-22,44,6
6956,Tammi,Greenfelder,1998-06-13,44,3
6957,Nicol,Hilll,2005-09-15,44,5
6958,Jessie,Little,2004-04-24,44,2
6959,Jaime,Witting,1985-11-04,44,2
6960,Minh,Lowe,1999-04-07,44,4
6961,Emerita,O'Keefe,1992-02-06,44,2
6962,Osvaldo,Gaylord,1984-05-03,44,5
6963,Vada,Bayer,1989-05-12,44,6
6964,Patrina,Howell,1986-05-16,44,4
6965,Henry,Dickens,2008-07-01,44,2
6966,Scottie,Lowe,2000-05-14,44,3
6967,Usha,Greenfelder,2008-07-25,44,5
6968,Peggie,Boyle,1984-11-29,44,5
6969,Franklyn,Dooley,1984-06-12,44,5
6970,Jannet,Klein,1988-01-15,44,5
6971,Shirely,Schiller,2005-07-11,44,2
6972,Boyce,Jones,1992-09-13,44,3
6973,Minh,Jones,1986-10-25,44,3
6974,Blythe,Kshlerin,1999-11-01,44,1
6975,Piper,Treutel,1988-12-08,44,4
6976,Elmo,Altenwerth,1999-07-30,44,3
6977,Clarinda,Torp,2007-07-05,44,4
6978,Christian,Batz,1986-12-22,44,4
6979,Harland,Simonis,1990-02-11,44,1
6980,Erinn,Bins,1985-08-23,44,3
6981,Idalia,Hamill,1996-05-08,44,6
6982,Carroll,Abbott,1991-02-04,44,4
6983,Abram,Von,2004-07-18,44,1
6984,Stacey,Blick,1990-10-30,44,4
6985,Shirl,Larson,1984-06-19,44,3
6986,Tamisha,Lueilwitz,1992-08-23,44,5
6987,Harold,Haley,1998-12-23,44,4
6988,Stormy,Wiegand,1993-06-17,44,4
6989,Kaye,Christiansen,1983-06-28,44,3
6990,Bob,Hessel,1985-07-08,44,1
6991,Cassidy,Hills,1993-12-26,44,3
6992,Troy,Kling,1998-11-05,44,4
6993,Tyree,Baumbach,2004-06-24,44,4
6994,Maryjane,Becker,1999-11-11,44,1
6995,Claudie,Kunze,2002-08-29,44,5
6996,Maryjane,Lakin,1983-02-12,44,4
6997,Le,Rath,2002-03-01,44,3
6998,Dante,Bogisich,2006-08-03,44,2
6999,Neta,Homenick,1990-02-27,44,3
7000,Dion,Boyle,2001-12-17,44,4
7001,Lyle,Satterfield,1987-03-25,44,4
7002,Maynard,Beier,1999-12-19,44,4
7003,Flavia,Mosciski,1998-04-06,44,2
7004,Shelby,Cassin,1989-11-22,44,3
7005,Noel,Kuhn,1989-06-24,44,2
7006,Silvana,McKenzie,1999-05-18,44,3
7007,Eugenio,Sanford,1985-11-17,44,2
7008,Freddie,Gaylord,2005-05-17,44,4
7009,Fredrick,Nienow,1995-11-28,44,6
7010,Booker,Koss,1992-09-20,44,4
7011,Belkis,Denesik,1987-12-07,44,3
7012,Carissa,Pfannerstill,1988-01-06,44,5
7013,Lincoln,Gaylord,1997-05-29,44,5
7014,Newton,Gorczany,1986-11-26,44,3
7015,Brandon,Wisoky,2003-09-23,44,6
7016,Art,Russel,1999-06-04,44,5
7017,Zella,Schroeder,1989-02-28,44,3
7018,Mayme,Bauch,2002-07-31,44,5
7019,Torri,Kshlerin,1996-06-13,44,6
7020,Justin,Volkman,2006-06-11,44,2
7021,Marcus,Dietrich,1987-08-01,44,2
7022,Antoine,Goyette,1986-09-27,44,1
7023,Veronica,Dietrich,1984-07-11,44,3
7024,Wiley,Lehner,2002-11-10,44,5
7025,Moshe,Rempel,2002-09-30,44,1
7026,Jean,Tromp,2003-02-14,44,2
7027,Shanae,Lemke,1995-08-14,44,2
7028,Krystin,Beier,2002-07-11,44,5
7029,Riley,Von,1987-05-11,44,3
7030,Otha,Halvorson,1984-06-08,44,4
7031,Lavonna,Breitenberg,1998-03-22,44,4
7032,Marisela,Ledner,1994-03-04,44,1
7033,Louise,Rodriguez,1991-12-26,44,4
7034,Rhett,Kuhic,2007-10-13,44,5
7035,Kathy,Shields,1996-07-14,44,4
7036,Vicente,O'Conner,1989-10-19,44,5
7037,Sean,Schmeler,2002-09-24,44,4
7038,Tinisha,Stracke,1989-07-25,44,3
7039,Russel,Langosh,1990-07-21,44,1
7040,Gregory,Sawayn,2005-05-22,44,5
7041,Larry,Bode,2003-06-04,45,4
7042,Stephania,Gutkowski,2006-05-03,45,5
7043,Colton,Rau,2002-04-14,45,2
7044,Verna,Parisian,1993-06-18,45,3
7045,Lita,Prosacco,1996-12-19,45,5
7046,Winfred,Hammes,1992-02-12,45,2
7047,Jan,Feest,2000-03-17,45,6
7048,Leona,Effertz,1993-05-06,45,5
7049,Kym,Kunde,2006-08-10,45,2
7050,Elissa,Purdy,1986-05-16,45,5
7051,Peter,Luettgen,1992-04-04,45,4
7052,Leonor,Littel,2006-10-16,45,4
7053,Philip,Franecki,1992-10-06,45,4
7054,Milda,Ledner,1997-05-31,45,3
7055,Obdulia,Maggio,1986-06-21,45,3
7056,Carmelia,Batz,1992-02-08,45,3
7057,An,Cormier,2002-12-31,45,5
7058,Harris,Dicki,1983-03-03,45,6
7059,Hellen,Stanton,1990-01-29,45,3
7060,Patrice,Moen,2005-09-02,45,2
7061,Lilian,Hintz,1992-11-08,45,2
7062,Sallie,Davis,1991-09-07,45,6
7063,Hsiu,Miller,1995-10-30,45,5
7064,Hayden,Kub,2005-12-07,45,5
7065,Ward,Satterfield,2006-08-28,45,3
7066,Sam,Johnston,1996-06-10,45,3
7067,Cecila,O'Connell,2001-02-23,45,4
7068,Philip,Grady,1999-06-18,45,6
7069,Tana,VonRueden,1989-04-30,45,5
7070,Robert,Gorczany,1990-03-31,45,4
7071,Charla,Schiller,1990-10-19,45,5
7072,Saturnina,Corwin,1999-10-10,45,2
7073,Jermaine,Schuster,2003-11-15,45,1
7074,Art,Howe,1985-02-24,45,2
7075,Luigi,Simonis,2005-07-14,45,1
7076,Kyle,Cormier,1989-05-25,45,4
7077,Pat,Quitzon,1990-01-26,45,3
7078,Shelton,Bailey,2006-10-25,45,5
7079,Carissa,Muller,1993-01-11,45,3
7080,Harrison,Fritsch,1983-01-05,45,2
7081,Florentino,Parker,2006-10-18,45,4
7082,Miguelina,Johnson,1983-11-01,45,4
7083,Briana,Corkery,2006-10-14,45,3
7084,Jarvis,Littel,1998-07-15,45,4
7085,Fidel,Kub,1997-09-13,45,2
7086,Erma,Altenwerth,2007-10-18,45,1
7087,Kirby,Effertz,1997-04-05,45,1
7088,Gavin,Blick,1984-09-12,45,2
7089,Miyoko,Deckow,2001-07-27,45,4
7090,Rosanne,Ruecker,2001-03-23,45,5
7091,Ray,Langworth,1997-12-15,45,3
7092,Chi,Bernier,1983-06-10,45,4
7093,Granville,Mertz,2007-10-04,45,1
7094,Annalee,Torp,1997-01-07,45,2
7095,Vaughn,Hilll,1996-06-26,45,2
7096,Santana,Fahey,1999-02-10,45,4
7097,Logan,Murray,2002-10-15,45,5
7098,Lucie,Harvey,1987-07-11,45,4
7099,Marcell,Spencer,1984-02-06,45,4
7100,Rod,Collier,1993-01-07,45,3
7101,Emmanuel,Streich,2006-12-30,45,5
7102,Maxie,Waters,1996-05-26,45,2
7103,Alfred,Howe,1989-06-11,45,2
7104,Bret,Lehner,2004-11-02,45,3
7105,Raelene,Corwin,2006-07-15,45,2
7106,Felisa,Stiedemann,1993-05-31,45,5
7107,Erline,Rolfson,1983-09-23,45,1
7108,Landon,MacGyver,1998-11-05,45,4
7109,Dario,Armstrong,1998-01-29,45,2
7110,Jerrell,Glover,2006-03-10,45,3
7111,Pablo,Jaskolski,1990-10-09,45,4
7112,Kellee,Abshire,2001-08-27,45,6
7113,Jordon,Rau,2001-10-08,45,4
7114,Katia,Considine,1989-04-25,45,3
7115,Tommie,Kohler,1986-04-26,45,6
7116,Loriann,Simonis,2005-05-02,45,3
7117,Lakita,Bashirian,1983-12-31,45,2
7118,Doris,Larkin,2004-01-26,45,5
7119,Tamika,Weissnat,1990-05-17,45,5
7120,Nannette,Kilback,1996-03-18,45,3
7121,Caryn,Bechtelar,1993-04-29,45,5
7122,Marianela,Rempel,1993-05-01,45,5
7123,Emilia,Cronin,1988-11-27,45,5
7124,Tierra,Adams,2000-11-10,45,4
7125,Buddy,Kunze,1989-08-07,45,4
7126,Shirley,Zulauf,2003-04-26,45,4
7127,Reva,Thompson,1998-03-25,45,2
7128,Venus,Schuppe,1997-12-25,45,4
7129,Carolee,Wiza,2005-03-07,45,4
7130,Sara,Funk,2001-10-04,45,1
7131,Kieth,Robel,1987-10-10,45,5
7132,Lyndon,Rohan,2004-10-23,45,6
7133,Ingrid,Aufderhar,2002-09-12,45,4
7134,Kaci,Botsford,2008-01-24,45,5
7135,Brittney,Cruickshank,1992-08-04,45,1
7136,Marcos,Gottlieb,2006-10-26,45,4
7137,Drew,Weissnat,1994-11-29,45,4
7138,Contessa,Gottlieb,1991-02-01,45,1
7139,Lara,Howell,2005-12-14,45,1
7140,Demetrius,Torphy,2000-04-05,45,5
7141,Pedro,Hoppe,1999-01-17,45,2
7142,Lacresha,Jenkins,1984-10-20,45,3
7143,Elidia,Runolfsson,1996-10-15,45,1
7144,Owen,Becker,1992-03-22,45,5
7145,Lane,Koelpin,1995-06-26,45,2
7146,Rene,Heidenreich,2002-03-03,45,5
7147,Geoffrey,Reilly,2000-07-05,45,4
7148,Hildegarde,Herman,1983-02-26,45,4
7149,Victorina,Heidenreich,2000-01-31,45,2
7150,Mellie,Braun,2008-09-09,45,5
7151,Buster,Wunsch,1994-08-16,45,2
7152,Dewayne,Flatley,1998-08-07,45,3
7153,Don,Ryan,2005-09-06,45,5
7154,Deon,Mayert,1986-08-30,45,3
7155,Ludivina,Ortiz,1999-02-21,45,1
7156,Kathlyn,Brekke,1990-05-15,45,4
7157,Kraig,Bradtke,2006-06-21,45,4
7158,Hipolito,Runte,1999-09-21,45,2
7159,Edmundo,Effertz,2002-12-25,45,2
7160,Noel,Ferry,2006-05-17,45,4
7161,Josephina,Lebsack,2005-08-04,45,4
7162,Leonore,Cummerata,2004-06-22,45,2
7163,Katheryn,Dare,2002-05-30,45,3
7164,Latia,Hoeger,2004-07-12,45,2
7165,Bobbie,Braun,1994-03-31,45,1
7166,Reid,Yundt,2006-03-14,45,2
7167,Bertram,Dickens,2006-04-25,45,5
7168,Kathey,Muller,2002-02-23,45,5
7169,Mark,Sauer,1998-03-29,45,4
7170,Kylie,Tremblay,1989-02-24,45,2
7171,Alayna,Connelly,1991-02-06,45,5
7172,Trenton,Collier,1987-01-06,45,2
7173,Irvin,Schultz,2004-01-15,45,4
7174,Ryan,Torp,1987-03-20,45,6
7175,Kiara,Waelchi,2002-03-04,45,4
7176,Ginette,Stracke,1989-10-30,45,2
7177,Tyrone,Krajcik,2004-11-02,45,2
7178,Shay,Grady,1988-11-28,45,4
7179,Alfonzo,Davis,1997-03-18,45,2
7180,Frances,Daugherty,1993-03-17,45,3
7181,Isreal,Smitham,2000-06-29,45,1
7182,Aurelia,Barrows,2004-03-03,45,5
7183,Naomi,Zulauf,1994-01-08,45,6
7184,Rogelio,Swift,1989-07-27,45,4
7185,Ramona,Mante,1983-12-09,45,5
7186,Arron,Bednar,2005-03-25,45,5
7187,Gerry,Boyle,1989-10-30,45,4
7188,Sergio,Flatley,2007-12-13,45,2
7189,Violeta,Fay,2008-11-27,45,2
7190,Nohemi,Funk,2004-06-28,45,4
7191,Jamie,Kovacek,2001-10-09,45,5
7192,Cher,Toy,1994-11-09,45,2
7193,Thalia,Gutkowski,2002-08-08,45,6
7194,Frederic,Jacobi,1998-07-08,45,5
7195,Melanie,Jenkins,1991-07-18,45,4
7196,Dana,Luettgen,1983-07-05,45,4
7197,Clarice,Hessel,1990-01-26,45,2
7198,Kip,Pouros,2008-01-04,45,2
7199,Casey,Bartell,2004-09-12,45,4
7200,Hiram,Schuster,2004-11-25,45,6
7201,Etta,Torphy,1985-03-22,46,5
7202,Royce,Roob,2002-07-21,46,3
7203,Wen,Collins,2006-02-10,46,5
7204,Jeramy,Schoen,1989-07-06,46,2
7205,Germaine,Klein,1984-05-25,46,4
7206,Shirl,Funk,1983-12-17,46,2
7207,Luigi,Hayes,1987-11-16,46,3
7208,Agustin,Flatley,2004-01-04,46,2
7209,Josefina,Dietrich,2001-10-08,46,1
7210,Hwa,McLaughlin,2001-04-28,46,2
7211,Kenyatta,Greenfelder,1989-12-10,46,5
7212,Jerrell,O'Kon,2008-02-05,46,1
7213,Kasha,Conn,1994-08-03,46,2
7214,Ali,Wolf,1996-03-25,46,1
7215,Maynard,Oberbrunner,2004-06-28,46,5
7216,Aleida,Kris,1989-10-06,46,5
7217,Sandee,Gaylord,1993-09-06,46,2
